koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_steff_err1,koi_model_snr
0,0,1,152,11.1
0,0,0,81,12.7
0,0,0,81,10.2
0,0,0,191,8.8
0,0,1,161,14.7
0,0,0,152,25.7
1,0,0,169,91.1
0,1,1,203,17.9
0,0,0,181,11.0
0,0,0,173,11.3
0,0,0,170,11.6
1,0,0,200,18.5
0,0,0,179,11.3
0,0,0,168,10.3
0,1,1,180,10.8
0,0,0,171,10.3
0,1,1,179,19.7
0,1,1,184,136.5
0,1,1,193,36.9
0,1,1,176,125.0
0,0,0,77,10.1
0,0,1,159,14.2
0,0,0,137,11.5
0,0,0,170,20.7
1,0,0,240,225.1
1,0,0,155,85.7
0,0,0,142,12.3
0,0,0,154,12.3
1,0,0,188,768.9
0,0,0,158,8.5
0,1,1,92,27.1
0,1,0,193,374.1
0,1,0,183,608.9
0,1,0,174,1597.3
0,1,0,156,879.2
0,1,1,175,154.4
0,0,0,196,15.4
0,1,1,185,301.4
0,0,0,79,10.6
0,0,1,164,9.4
0,0,0,160,10.7
0,1,0,170,950.0
0,0,0,79,10.4
0,0,1,186,13.6
0,0,0,151,18.6
0,0,0,197,10.3
0,0,0,70,14.9
0,0,0,70,11.4
0,1,0,190,32.5
0,1,0,132,332.8
0,0,0,80,13.1
0,1,0,229,5357.7
0,1,0,164,4322.4
0,1,0,126,5219.5
0,1,0,162,2426.9
0,1,0,190,922.1
0,1,0,184,1331.0
0,1,0,194,1539.9
0,0,0,78,5.8
0,0,0,78,7.5
0,0,0,178,9.6
0,0,0,194,17.7
0,1,0,161,751.5
0,0,0,66,17.1
0,0,1,172,13.9
0,0,0,144,24.3
0,1,0,69,12.2
0,1,0,166,2206.5
1,0,0,169,4594.8
0,1,0,162,3583.1
0,1,0,181,1161.1
0,1,0,169,1866.7
0,1,0,181,2427.5
0,1,0,185,551.3
0,1,0,179,1033.2
0,1,0,179,997.8
0,0,0,83,46.6
0,1,0,159,846.1
0,0,0,82,10.4
0,0,0,80,13.3
0,0,0,80,11.7
0,0,0,186,12.1
0,0,0,117,12.4
0,0,0,160,20.0
0,0,0,74,13.7
0,0,0,74,9.2
0,0,0,84,22.3
0,0,0,175,18.8
0,0,0,470,4257.4
0,1,0,154,1113.2
1,0,0,190,1178.0
0,1,0,204,2270.6
0,1,0,181,2048.7
0,1,0,154,961.4
0,1,0,162,1548.2
0,1,0,164,733.5
0,0,0,176,17.3
0,0,1,156,18.8
0,0,1,162,16.2
0,0,0,166,14.4
0,0,0,120,11.7
0,0,0,83,10.8
0,1,1,193,12.4
0,0,0,81,12.6
0,1,0,160,990.3
0,1,1,158,15.6
0,1,0,152,1638.0
0,1,0,152,2314.5
0,1,0,200,4958.6
0,0,1,174,137.7
0,1,0,161,2424.0
0,1,0,216,1467.6
0,1,0,190,259.4
1,0,0,112,6.4
0,1,0,185,1018.8
0,0,0,99,22.4
0,0,0,120,28.3
0,1,0,173,1012.2
0,1,0,190,1008.1
0,0,1,160,8.7
0,1,0,158,1256.8
0,1,0,197,3506.5
0,0,0,161,11.6
0,0,0,101,17.8
0,1,1,178,81.6
0,0,0,106,12.3
0,1,0,159,765.3
0,1,0,175,2163.4
0,1,0,191,1349.8
0,1,0,219,1210.8
0,1,0,212,1419.0
0,1,1,150,625.1
0,1,0,187,879.0
0,0,0,100,20.0
0,1,1,156,63.7
0,0,0,76,13.2
0,1,0,156,1003.7
0,0,1,301,9.2
0,0,0,117,12.6
0,0,0,190,11.8
0,0,0,81,12.8
0,0,0,80,15.5
0,1,1,146,11.2
0,1,0,185,796.5
1,0,0,151,1952.3
1,0,1,169,11.5
0,1,0,171,1386.8
0,1,0,198,185.6
0,1,0,197,699.9
0,1,0,197,389.8
0,0,0,105,14.7
0,0,0,78,15.1
0,0,0,85,36.7
0,0,0,186,14.1
0,1,1,173,10.2
0,0,0,145,12.5
0,0,0,82,10.7
0,1,0,173,37.5
0,0,1,73,14.6
0,1,0,163,1725.6
0,0,0,199,3162.0
0,1,0,190,2060.3
0,0,1,169,13.7
0,1,0,193,445.7
0,1,0,160,1160.6
0,1,0,206,661.4
0,1,0,190,296.8
0,1,1,172,272.6
0,1,0,167,1361.5
0,1,0,200,858.8
0,0,0,158,12.6
1,0,0,86,16.3
0,0,0,86,25.0
0,0,0,86,9.5
0,1,1,153,23.9
0,0,0,85,13.5
0,0,0,152,23.8
0,0,0,98,66.0
0,0,0,78,12.1
0,1,0,146,397.1
0,1,0,181,970.9
0,0,1,160,12.0
0,1,0,166,884.9
0,1,0,168,619.8
0,1,0,157,1887.7
0,1,1,167,245.2
1,0,1,172,7.0
0,1,0,211,419.0
0,0,0,76,11.9
1,0,0,173,13.3
0,1,0,162,1701.1
0,0,0,78,14.3
0,1,0,134,205.4
0,0,0,175,8.7
0,0,0,169,10.6
0,0,0,173,27.4
0,0,0,79,15.3
0,1,0,186,978.2
1,0,0,81,6.8
0,1,0,183,1649.5
0,1,0,125,3433.7
0,1,0,155,2084.3
0,1,0,136,2279.1
0,0,0,155,7.5
0,0,0,173,14.7
0,1,0,164,1421.7
0,0,0,114,16.4
0,0,0,76,13.0
0,0,0,162,15.6
0,1,1,136,51.3
0,1,1,173,18.2
0,1,0,183,1221.2
0,0,1,105,13.4
1,0,0,77,11.7
0,1,0,76,2804.3
0,1,0,175,1870.0
0,1,0,187,804.0
0,1,0,69,2624.0
0,0,0,118,28.5
0,0,0,166,13.6
1,1,1,148,102.9
0,1,1,148,100.4
0,0,0,170,21.6
0,0,0,166,12.2
0,0,0,77,14.6
0,0,0,129,18.2
0,0,0,72,11.7
0,1,0,175,2070.3
0,0,0,155,8.8
0,0,0,83,13.1
0,0,0,86,13.3
0,0,0,79,17.0
0,1,0,169,3573.1
0,1,0,190,1184.8
0,1,0,175,421.6
0,1,0,171,1471.6
1,0,0,181,2441.7
0,0,0,78,16.4
0,0,0,78,12.3
0,1,0,191,2261.9
0,0,0,83,10.9
0,0,0,83,14.5
0,1,0,117,541.3
0,0,0,149,14.2
0,0,0,178,18.9
0,0,0,159,19.1
0,1,0,157,296.0
1,0,0,164,12.9
0,0,1,197,15.9
0,1,0,190,359.7
0,1,0,175,1109.2
0,1,0,181,1909.2
0,1,0,155,22.8
0,0,0,83,16.0
0,0,0,160,11.6
0,0,0,106,21.5
0,0,0,82,11.8
0,0,0,166,15.7
0,0,0,83,16.2
0,0,0,78,10.8
0,0,1,69,17.3
0,0,0,153,6.6
0,0,1,447,5.2
0,0,0,104,18.1
1,0,0,100,56.6
0,1,1,160,13.6
0,0,0,79,15.4
0,0,0,78,10.4
0,1,0,162,163.6
0,1,1,107,464.2
0,0,0,175,10.8
0,1,0,211,305.2
0,1,0,160,1759.1
0,0,0,188,20.8
0,1,0,190,1268.8
0,1,0,159,1246.3
1,0,0,201,8.5
0,0,0,158,15.1
0,0,0,170,12.3
0,1,0,189,1524.8
0,0,0,131,18.1
0,0,0,195,17.4
0,0,1,184,13.2
0,0,0,78,9.7
0,0,0,181,15.5
0,0,0,181,10.3
1,0,0,223,7.0
0,0,0,67,26.8
0,1,0,186,26.1
0,1,0,169,1241.0
0,1,0,177,1526.2
0,0,0,194,7.5
0,0,0,93,24.5
0,1,0,132,1179.7
0,0,0,153,16.1
0,0,0,172,9.6
0,0,0,197,12.9
0,0,0,181,13.8
0,1,0,179,1274.3
0,0,0,69,13.9
0,0,0,83,9.8
0,0,1,128,14.4
0,0,0,83,18.5
1,0,1,196,9.4
0,0,0,100,47.8
0,0,1,206,16.4
0,0,0,81,33.9
0,0,0,81,12.1
0,1,0,211,1081.7
0,1,0,156,1320.5
0,1,0,177,728.8
0,1,1,155,287.6
0,0,0,149,39.5
0,1,0,158,1018.4
0,0,0,168,19.8
0,0,0,161,29.0
1,0,0,230,14.0
0,0,0,174,28.7
0,1,0,172,374.5
1,0,0,286,26.9
1,0,0,183,9.4
1,0,0,200,587.9
1,0,1,161,94.7
0,0,0,121,36.6
0,0,0,196,12.9
0,1,1,155,33.4
0,1,1,169,14.4
0,1,1,173,286.7
0,1,1,50,79.8
0,0,0,115,13.9
1,0,1,182,100.5
0,1,1,162,73.4
0,0,0,74,56.3
1,0,0,189,251.6
0,1,1,163,311.7
0,0,0,79,32.4
0,1,1,164,35.4
0,1,0,183,483.9
0,1,0,182,268.7
0,1,0,206,197.6
0,1,1,207,445.8
0,1,1,195,273.5
0,0,0,82,23.9
0,1,1,186,132.5
0,1,1,154,107.8
0,0,0,77,18.3
0,1,1,194,17.9
0,1,0,116,70.0
0,1,1,169,63.9
1,0,0,98,8.8
0,1,0,179,510.8
0,0,0,113,22.0
0,0,0,104,380.9
0,0,0,99,1244.4
0,0,0,169,10.9
0,1,0,179,159.3
0,1,0,151,534.0
0,1,0,173,380.6
1,0,0,181,178.5
0,1,1,174,50.7
0,1,1,146,87.2
0,0,0,100,54.5
0,0,0,82,18.9
0,0,0,115,51.5
0,0,0,82,34.6
0,0,1,185,56.2
0,0,0,163,24.3
0,0,1,181,18.9
0,0,0,68,8.9
0,0,0,99,21.6
0,0,0,116,562.8
0,1,0,158,1338.1
0,1,0,160,413.8
0,0,0,160,40.1
1,0,0,286,193.0
0,1,0,199,137.6
0,1,1,177,177.0
0,1,1,186,205.1
1,0,0,83,13.8
1,0,1,178,107.0
0,1,1,152,120.8
0,1,1,189,488.6
1,0,0,136,9.1
1,0,1,125,113.1
0,1,1,159,78.3
0,0,0,151,28.9
0,0,0,105,16.9
0,1,0,189,192.4
0,1,0,192,404.9
0,1,0,177,347.3
0,0,0,181,385.7
0,0,0,169,13.7
0,0,0,78,170.1
0,1,0,145,620.8
0,1,1,149,298.6
1,0,1,182,54.7
0,1,1,106,38.2
0,0,0,171,43.4
0,0,0,171,18.3
0,0,0,171,14.6
0,0,1,177,110.9
0,1,0,177,175.6
0,1,1,102,150.9
0,1,0,179,145.9
0,0,1,148,9.6
0,1,0,137,221.4
0,1,1,182,309.1
0,0,0,177,185.3
0,0,0,186,118.1
0,1,1,155,37.8
0,0,0,138,53.3
0,0,0,50,236.8
1,0,0,194,38.2
0,1,1,105,41.9
0,1,0,186,93.8
0,0,0,79,18.9
0,1,0,180,206.3
0,0,0,103,8.1
1,0,0,96,8.3
0,1,0,175,510.0
0,1,0,289,7.6
0,0,1,149,129.3
1,0,0,174,7.1
0,1,0,154,46.1
0,0,0,100,11.1
0,1,0,190,57.7
0,1,0,118,34.5
0,0,0,79,16.6
0,1,0,181,1207.6
0,1,0,182,124.6
0,1,1,173,289.1
0,1,0,169,286.4
0,1,0,204,174.4
0,1,0,214,163.5
0,1,1,186,83.5
1,0,1,168,25.1
0,1,0,150,126.9
0,0,0,200,56.8
0,1,1,153,45.5
0,1,1,163,89.2
0,1,1,173,21.5
1,0,1,155,35.3
0,1,1,88,16.6
0,0,1,158,12.0
1,0,1,155,68.2
0,1,1,184,94.7
0,0,0,181,25.6
0,0,0,82,16.0
0,1,0,233,1585.2
0,0,0,174,8.5
0,1,0,178,449.1
0,0,0,103,7.2
1,0,0,167,103.3
0,1,0,112,157.4
1,0,1,155,27.1
0,0,0,100,41.6
0,0,0,166,12.6
0,0,0,100,20.7
0,1,0,186,631.5
0,1,1,165,257.4
0,1,0,284,1413.9
0,1,0,177,216.1
0,1,0,169,82.0
0,1,1,163,201.9
0,1,0,114,197.0
1,0,0,159,261.1
0,1,0,156,11.1
0,1,0,171,181.0
0,1,1,79,38.3
0,0,0,74,47.4
0,1,1,206,39.9
0,1,0,228,17.5
0,1,1,146,153.3
0,1,0,66,101.9
0,1,0,185,247.2
0,1,1,154,208.6
0,0,0,117,18.9
0,0,0,75,14.9
1,0,0,192,236.6
0,1,0,183,227.5
0,1,1,192,174.9
0,1,0,154,867.8
0,0,0,136,217.4
0,0,0,169,7.0
0,1,0,189,1513.7
0,1,1,78,223.1
0,1,1,140,29.0
0,1,1,149,87.9
1,0,0,74,619.6
0,1,0,186,844.7
0,1,0,122,535.1
0,1,0,185,298.7
0,1,0,241,563.0
0,1,0,194,370.9
0,1,0,197,108.2
0,1,1,203,218.7
0,1,0,143,92.4
0,0,0,76,96.8
0,1,1,171,195.7
0,1,0,159,86.1
0,0,1,192,10.3
0,0,0,100,37.2
0,1,1,152,67.0
0,0,0,117,8.6
0,0,0,77,42.3
0,1,0,189,352.3
0,1,0,197,904.0
0,0,0,102,11.6
0,0,0,114,18.4
0,0,0,153,10.7
0,1,0,200,39.3
0,1,1,56,76.3
1,0,0,181,25.8
0,1,0,191,241.0
0,1,0,162,83.1
0,1,0,176,250.9
1,0,1,186,143.2
0,0,1,162,284.0
0,1,1,168,94.5
0,1,0,198,551.7
1,0,0,235,463.4
0,1,0,179,751.1
0,1,1,151,118.6
0,1,0,40,166.8
0,0,0,158,9.3
0,0,0,84,69.1
0,0,0,84,25.2
0,1,1,169,42.2
0,0,1,179,37.4
0,0,1,166,9.7
0,1,1,170,32.0
0,0,0,105,10.5
0,1,0,71,129.5
0,1,0,188,617.7
0,1,0,152,100.4
0,1,1,154,366.4
0,1,0,181,177.9
0,1,0,189,231.7
0,1,0,159,90.4
0,0,1,145,12.6
0,0,0,193,10.9
0,1,1,159,67.3
0,1,1,147,38.7
0,0,0,86,98.9
0,1,1,191,254.8
0,1,0,197,472.3
0,0,0,102,696.0
0,1,0,190,2065.8
0,1,1,155,262.4
1,0,0,155,6.6
0,1,0,185,1475.4
0,1,1,154,74.1
0,0,0,100,328.0
0,0,1,77,43.1
0,0,1,158,26.1
0,0,1,153,69.4
0,0,1,170,20.7
0,0,1,177,9.2
0,0,1,190,19.2
0,0,0,108,28.0
1,0,1,169,55.7
1,0,1,169,47.8
0,0,1,154,32.6
0,1,0,164,28.8
0,0,1,174,17.9
0,0,0,105,21.3
0,1,0,164,268.5
0,0,0,166,31.3
0,0,1,172,70.5
0,0,0,155,8.5
0,0,1,184,30.1
0,0,0,85,12.3
0,1,1,172,27.2
0,0,1,53,35.5
0,1,1,169,58.4
0,1,0,180,27.1
0,0,1,80,66.7
0,1,0,77,339.2
0,1,1,193,73.0
0,1,1,162,99.2
0,1,0,169,607.2
0,0,0,182,9.8
0,1,0,134,20.0
0,0,1,184,23.3
0,0,1,149,49.1
0,1,0,166,57.2
0,0,1,166,20.2
0,0,0,79,33.4
1,0,0,135,628.2
0,0,0,137,25.5
0,1,1,186,194.9
0,1,1,189,195.6
0,0,1,182,18.8
0,1,1,153,10.2
0,1,0,204,86.8
0,0,0,181,43.0
0,0,0,159,51.8
0,0,1,169,35.5
0,1,0,218,124.9
0,0,1,181,8.3
0,0,0,61,84.4
0,1,1,90,47.5
0,1,0,142,39.1
0,0,1,181,43.2
0,0,1,175,21.0
0,0,1,76,21.9
0,1,1,199,45.3
0,0,0,113,13.9
0,1,0,223,3316.5
0,1,1,193,35.3
0,0,0,159,49.1
0,0,0,184,16.6
0,1,1,167,38.0
0,0,1,130,32.5
0,0,0,155,42.1
0,0,0,158,21.5
0,0,1,151,19.3
0,0,0,52,284.3
0,1,0,148,45.7
0,0,1,182,19.9
1,0,1,73,14.1
0,0,0,184,30.5
0,0,1,75,23.3
0,0,0,159,20.9
0,1,1,174,19.3
0,0,1,190,49.5
1,0,1,169,83.1
0,1,1,189,21.3
0,1,0,159,56.5
0,0,1,189,9.3
0,0,0,149,7.2
0,1,0,160,52.9
0,0,1,61,40.1
0,1,0,172,701.1
0,0,0,66,37.0
0,0,0,78,21.9
0,0,0,144,18.0
0,1,1,211,27.9
1,0,1,164,43.0
1,0,0,161,11.5
0,1,0,180,658.3
0,1,1,159,24.8
0,0,1,180,83.5
0,0,1,173,19.0
0,0,1,184,34.4
0,0,1,168,38.0
0,0,1,171,38.4
0,1,1,164,34.0
1,0,0,153,214.5
0,0,0,74,13.7
0,0,0,85,17.6
0,1,1,158,31.2
0,1,0,154,185.2
0,1,0,156,954.2
0,0,1,141,23.5
0,1,0,154,1343.2
0,0,1,170,23.1
0,0,1,176,28.9
0,1,1,83,83.9
0,1,1,159,27.5
0,1,0,166,12.0
0,0,1,170,19.6
0,1,1,182,23.3
0,0,1,183,12.3
0,0,1,170,30.0
0,1,0,200,1560.5
0,0,0,84,17.7
1,0,1,79,6.3
0,1,1,198,22.7
0,0,0,144,8.3
0,1,1,151,38.4
0,1,1,153,41.3
0,1,0,174,145.8
0,1,0,198,1334.6
0,0,1,156,45.4
0,1,1,175,10.6
0,0,1,73,23.6
0,0,1,152,8.1
0,1,1,164,26.5
0,0,1,115,55.4
0,0,1,159,19.8
0,0,1,145,31.2
0,1,0,154,53.6
0,1,0,169,38.2
0,1,1,148,33.9
0,0,0,73,22.4
0,0,1,78,29.8
0,0,0,76,27.7
0,0,0,81,20.3
0,0,0,180,8.9
0,1,0,142,131.1
0,1,0,177,1094.6
0,1,1,167,6.8
0,1,1,190,86.9
0,0,1,170,51.7
0,1,1,170,17.2
0,0,1,172,31.2
0,0,0,199,21.9
0,0,0,139,33.5
0,0,1,152,43.3
0,0,0,162,4.4
1,0,1,201,19.3
0,0,0,188,18.7
0,1,1,173,24.1
0,0,0,156,8.7
0,0,0,83,17.9
1,0,1,211,29.5
0,1,0,172,585.0
0,1,0,193,1170.5
0,0,1,71,100.3
0,0,0,70,21.7
0,1,0,180,238.7
0,0,0,169,50.2
0,0,1,158,27.3
0,0,0,152,11.4
0,1,0,209,31.7
0,1,1,78,31.9
0,0,0,198,15.8
0,0,1,111,40.8
0,0,1,190,24.0
0,0,0,167,44.1
1,0,0,262,18.0
0,0,0,78,27.7
1,0,0,159,6.9
0,0,1,187,20.3
0,1,1,194,42.3
0,0,1,150,17.3
0,1,1,190,155.1
0,1,0,121,74.3
0,0,1,193,31.7
0,0,1,164,41.7
0,1,1,163,28.2
0,0,1,169,17.1
1,0,1,162,22.5
0,0,0,111,15.0
1,0,1,169,101.2
0,0,0,111,76.3
0,1,1,209,33.3
0,0,0,75,20.6
1,0,0,181,41.0
0,1,0,189,23.8
0,0,0,106,54.2
0,0,1,152,64.4
0,0,0,177,43.5
0,0,0,118,34.1
0,0,1,183,36.2
0,0,1,189,31.4
0,0,1,196,15.9
1,0,1,153,454.0
0,1,1,151,26.1
0,0,0,201,177.2
0,1,0,106,294.8
0,0,1,157,51.6
0,1,0,113,3596.6
0,1,1,210,40.7
0,1,0,172,108.2
1,0,1,167,17.5
0,0,1,164,24.9
0,0,1,174,11.1
0,0,1,163,37.6
1,0,1,139,8.5
0,0,0,111,21.1
0,0,1,182,27.1
0,1,0,159,70.4
0,1,0,200,127.7
1,0,1,189,52.0
0,1,0,69,147.3
0,1,0,89,5518.2
1,0,1,155,45.6
1,0,1,162,18.4
0,0,0,28,42.6
0,0,1,158,47.6
0,0,1,189,12.7
0,1,1,167,8.3
0,0,1,142,12.7
0,1,1,149,27.3
0,0,1,189,124.0
0,1,0,166,27.6
1,0,1,161,103.3
0,0,1,161,42.0
1,0,0,181,12.5
0,0,1,158,27.3
0,1,1,211,27.1
0,1,0,146,303.8
0,0,1,105,8.9
0,0,0,195,11.9
0,1,1,169,29.7
0,1,0,182,639.3
0,1,0,74,85.4
0,1,0,166,1227.6
0,0,0,160,20.9
0,1,1,170,11.4
0,0,1,155,18.0
1,0,1,157,110.6
0,0,0,78,9.7
0,1,1,190,38.4
0,1,1,179,244.1
0,0,1,104,48.2
0,1,1,157,119.0
0,1,0,114,1109.7
0,1,0,194,488.5
0,0,0,169,14.2
1,0,1,173,11.7
0,0,0,71,13.3
0,0,1,196,18.7
0,0,0,160,12.6
0,0,0,0,9.6
0,0,0,107,22.7
0,0,0,107,19.2
0,1,1,154,151.7
0,1,1,153,23.0
0,1,1,156,21.7
0,1,0,153,29.3
0,0,0,149,17.9
0,0,1,166,25.0
0,0,0,192,16.7
0,0,0,74,10.9
0,0,1,156,17.0
0,1,0,152,304.4
0,1,0,204,14.5
0,0,0,76,11.7
1,0,1,164,21.2
0,1,1,206,58.9
0,0,0,189,18.8
0,0,1,167,53.8
0,1,1,182,18.3
0,0,1,179,17.0
0,0,0,143,11.9
0,0,0,107,34.4
0,0,0,61,18.0
0,0,0,165,17.2
0,1,1,167,21.7
1,0,0,170,73.2
0,0,0,158,22.6
0,0,0,143,10.3
0,0,0,121,26.2
0,0,0,203,17.6
1,0,0,180,6.6
1,0,0,156,6.2
1,0,0,123,6.5
0,0,0,75,64.0
1,0,1,162,19.2
0,0,1,166,25.1
1,0,0,97,9.0
1,0,0,199,9.0
0,0,0,184,12.0
1,0,0,74,15.7
0,0,0,187,76.0
0,0,0,78,9.4
0,0,1,153,12.0
1,1,1,175,11.8
0,0,1,179,10.8
0,0,0,190,11.3
0,0,0,148,13.2
0,0,0,154,8.5
0,1,1,190,136.4
0,0,0,118,8.0
0,1,0,181,854.1
1,0,0,81,11.6
0,0,0,183,178.7
0,0,0,178,4.6
1,0,0,266,234.3
0,0,0,80,11.0
1,0,0,110,8.6
0,0,0,156,9.8
0,0,0,153,34.7
1,0,0,135,6.2
1,0,0,138,12.0
0,0,0,184,14.8
0,0,0,72,13.0
0,0,1,75,35.3
1,0,0,128,416.2
1,0,0,185,9.6
1,0,0,188,5.5
0,0,1,82,8.0
1,0,0,159,7.0
1,0,0,176,5.9
0,1,0,216,967.4
0,0,0,148,7.1
1,0,0,161,9.6
1,0,0,188,5.7
0,0,0,153,9.7
1,0,0,134,7.6
0,1,1,57,297.8
0,0,0,169,10.4
1,0,0,154,21.3
0,0,0,161,8.2
1,0,0,110,10.9
0,1,0,79,2291.1
1,0,0,60,9.8
0,0,0,165,8.3
0,0,1,181,13.9
0,0,0,131,8.6
0,0,0,103,220.5
0,0,0,159,11.3
0,0,0,187,9.1
0,0,0,126,8.4
1,0,1,126,7.1
0,0,1,183,22.2
0,1,0,433,36.7
1,0,1,182,12.6
1,0,0,176,25.3
0,0,0,102,11.2
1,0,0,77,9.5
0,0,0,164,7.3
0,0,0,154,11.6
0,1,0,184,930.8
0,0,0,75,8.1
0,1,0,211,4630.1
1,0,0,166,6.5
1,0,0,155,10.9
1,0,0,146,25.2
1,0,0,173,9.2
0,0,1,167,9.0
1,0,0,160,7.9
1,0,1,75,133.3
1,0,0,161,31.1
0,1,0,195,432.5
0,1,0,173,148.9
0,0,0,116,12.4
0,1,0,151,6485.8
1,0,1,71,1107.1
1,0,0,170,11.9
0,0,0,235,22.8
0,1,1,139,103.6
1,0,0,72,8.4
1,0,0,163,6.8
1,0,0,158,6.3
1,0,0,171,5.9
1,0,0,150,8.3
1,0,0,237,142.4
1,0,0,200,9.2
0,0,1,163,14.3
0,1,0,158,1073.3
0,0,0,75,8.1
1,0,0,149,6.1
1,0,1,190,83.4
0,0,0,174,11.5
1,0,0,86,135.6
1,0,0,130,8.2
1,0,0,91,4.0
0,0,1,67,78.5
1,0,0,214,12.0
1,0,0,155,5.7
1,0,0,214,5.6
0,0,0,171,15.1
1,0,0,151,6.0
0,1,1,42,61.3
1,0,0,158,8.0
0,1,1,138,53.6
1,0,0,153,6.9
1,0,0,160,6.9
0,1,0,188,2629.0
0,1,0,59,10.0
1,0,0,176,7.2
0,1,0,140,5494.6
0,0,1,180,12.4
0,1,1,95,23.0
0,0,1,70,8.3
1,0,0,220,5.4
0,0,0,166,17.4
0,1,1,135,15.3
1,0,0,255,7.0
0,0,0,189,33.2
0,0,1,50,42.7
1,0,0,67,962.6
1,0,0,160,12.2
1,0,0,165,6.9
1,0,0,162,6.9
1,0,0,169,7.1
1,0,0,77,13.7
1,0,0,142,8.6
1,0,0,175,6.0
0,1,0,170,8.4
0,1,0,157,4607.4
1,0,0,141,12.5
1,0,0,159,6.9
1,0,0,154,5.6
0,0,0,202,8.6
1,0,0,112,10.9
0,0,0,165,7.2
0,0,0,174,8.4
0,0,0,83,60.4
1,0,0,145,5.8
1,0,0,210,10.7
0,1,0,197,2666.0
0,0,0,71,9.6
0,0,1,147,10.8
1,0,0,231,13.6
0,0,0,219,12.3
0,0,0,97,8.5
0,0,0,157,15.0
1,0,0,153,5.9
0,0,0,179,17.0
1,0,0,164,7.0
0,0,1,177,9.8
0,1,0,67,664.6
0,0,0,156,7.1
1,0,0,149,9.0
0,1,0,185,438.3
0,0,0,167,8.1
0,0,0,73,8.0
1,0,0,164,9.7
1,0,0,173,5.0
1,0,0,111,14.9
1,0,0,81,19.3
0,0,0,169,8.3
1,0,1,193,6.5
0,0,0,150,11.8
1,0,0,148,10.3
0,1,0,87,47.5
1,0,0,147,8.8
1,0,0,50,6.0
0,0,0,76,12.2
1,0,0,206,5.8
0,1,0,157,14.5
0,1,0,78,4731.1
1,0,0,154,6.5
1,0,0,156,9.4
0,0,0,103,15.2
1,0,0,94,11.8
1,0,0,70,195.5
0,0,0,45,64.6
1,0,0,163,5.7
1,0,0,156,14.0
0,0,0,111,22.0
0,0,0,73,13.1
0,0,0,213,10.6
0,0,0,134,8.3
0,0,0,192,7.6
0,1,0,147,3630.4
1,0,0,173,6.0
0,1,0,69,4679.3
1,0,0,80,9.0
0,0,0,174,8.7
1,0,0,153,5.4
1,0,0,187,8.7
0,0,0,90,9.7
0,1,1,181,87.5
1,0,0,163,6.6
1,0,0,172,16.2
0,0,0,72,12.3
1,0,0,162,13.3
0,0,0,176,8.7
0,0,0,177,8.1
1,0,0,210,6.3
0,0,0,57,7.8
0,0,0,168,11.3
1,0,1,191,9.2
1,0,0,148,9.8
1,0,0,88,13.5
1,0,0,68,9.5
0,1,1,178,223.5
1,0,0,168,6.7
1,0,0,151,6.3
1,0,0,154,6.7
1,0,1,174,166.0
1,0,0,71,20.8
0,0,0,180,8.6
1,0,0,175,10.8
1,0,0,78,10.6
1,0,0,152,8.4
1,0,0,169,14.2
1,0,0,162,8.3
0,0,0,166,10.1
0,0,0,106,12.9
0,1,0,181,13.2
1,0,0,79,18.6
1,0,0,185,6.7
0,1,0,82,202.3
0,1,0,204,272.2
1,0,0,160,11.9
0,0,0,161,49.4
1,0,0,187,5.8
0,0,0,181,9.9
1,0,0,168,5.5
1,0,0,101,7.3
0,0,0,155,9.4
0,0,1,70,15.3
1,0,0,85,10.4
1,0,0,83,7.7
0,1,0,194,488.7
0,0,1,177,7.7
0,0,0,44,6.2
1,0,0,176,8.6
0,1,0,187,52.1
0,0,0,176,9.8
1,0,1,73,18.6
0,0,0,162,12.5
1,0,0,156,7.0
0,0,0,125,11.5
0,0,0,176,12.0
0,0,0,178,11.7
0,0,1,164,72.1
0,0,1,203,26.6
0,0,0,49,1070.3
1,0,0,121,6.0
1,0,0,126,6.8
0,1,0,160,2384.6
1,0,0,167,5.2
1,0,0,175,6.0
1,0,0,160,7.7
0,0,1,156,17.9
1,0,0,162,4.7
1,0,0,56,14.0
1,0,0,189,6.2
0,0,0,81,11.8
1,0,0,194,39.1
0,1,0,194,262.6
1,0,0,184,468.4
0,1,1,159,27.7
1,0,0,161,11.2
0,1,0,160,1948.2
0,0,0,228,13.9
0,0,0,153,11.6
0,1,0,81,51.0
1,0,0,232,16.4
0,0,0,185,13.0
1,0,0,164,7.9
0,1,0,79,671.1
1,0,0,111,7.6
1,0,0,156,12.2
1,0,0,55,6.4
1,0,0,89,9.5
1,0,0,157,7.2
0,0,0,166,14.1
0,0,1,160,20.1
0,1,1,208,71.6
0,0,1,156,17.3
0,1,0,177,1363.9
1,0,0,162,2402.0
0,0,1,167,11.2
0,1,0,203,155.5
1,0,1,158,19.5
1,0,1,147,6.8
1,0,0,144,12.3
1,0,0,184,33.5
1,0,0,174,11.4
0,0,0,152,11.8
0,0,0,196,16.1
0,0,0,152,9.4
0,0,0,151,6.0
0,1,0,189,8755.2
1,0,0,159,13.2
1,0,0,154,14.9
1,0,0,143,5.2
0,1,0,181,108.6
0,0,0,151,11.3
0,1,0,164,3295.6
0,0,0,167,6.8
0,1,0,145,2148.6
1,0,0,163,10.7
0,0,0,116,9.0
